clock,cpg_id,species,genome,weight,chr,pos,pos_hg38,pos_hg19,pos_hg18,pos_mm39_lifted_from_mm10,pos_mm10_MM,ucsc_annotation,gene_strand,gene_symbol,relation_to_ucsc_island,island_context,array/data_type,human_GRCh37_coordinate,pos_hg38_EPIC,pos_hg19_EPIC,pos_hg19_450k,pos_hg19_27k,pos_hg18_450k,pos_hg18_27k,pos_hg38_lifted_from_hg19,pos_hg38_lifted_from_hg18,rowname
Horvath,cg18055007,Human,NCBI36,0.03791541,6,31806205,31730449,31698226,31806205,NA,NA,TSS200,-,DDAH2,Island,Island; Shore,450k,NA,NA,NA,31698226,NA,31806205,NA,31730449,31730449,123
Horvath,cg18180783,Human,NCBI36,0.1218739,10,75072326,73642562,75402320,75072326,NA,NA,TSS1500,-,MYOZ1,0,-,450k,NA,NA,NA,75402320,NA,75072326,NA,73642562,73642562,124
Horvath,cg18440048,Human,NCBI36,0.35636969,22,22423826,23751639,24093826,22423826,NA,NA,TSS1500,-,ZNF70,S_Shore,Shore,450k,NA,NA,NA,24093826,NA,22423826,NA,23751639,23751639,125
Horvath,cg18573383,Human,NCBI36,0.55426554,12,73889668,75209621,75603401,73889668,NA,NA,1stExon;1stExon;5'UTR;5'UTR;1stExon;5'UTR,-,KCNC2,S_Shore,Shore,450k,NA,NA,NA,75603401,NA,73889668,NA,75209621,75209621,126
Horvath,cg18983672,Human,NCBI36,0.20188848,1,47653843,47415584,47881256,47653843,NA,NA,TSS1500,+,FOXE3,N_Shore,Shore,450k,NA,NA,NA,47881256,NA,47653843,NA,47415584,47415584,127
Horvath,cg18984151,Human,NCBI36,0.31500952,3,47530480,47513986,47555476,47530480,NA,NA,TSS1500,-,TMEM103,S_Shore,Shore,450k,NA,NA,NA,47555476,NA,47530480,NA,47513986,47513986,128
Horvath,cg19008809,Human,NCBI36,0.59092975,3,53055722,53046666,53080682,53055722,NA,NA,TSS1500;TSS1500;TSS1500,-,SFMBT1,Island,Island,450k,NA,NA,NA,53080682,NA,53055722,NA,53046666,53046666,129
Horvath,cg19167673,Human,NCBI36,-0.4703801,22,37970781,39244830,39640835,37970781,NA,NA,1stExon;5'UTR,-,PDGFB,Island,Island,450k,NA,NA,NA,39640835,NA,37970781,NA,39244830,39244830,130
Horvath,cg19273182,Human,NCBI36,-0.7545888,2,60836921,60756282,60983417,60836921,NA,NA,1stExon;5'UTR,+,PAPOLG,Island,Island,450k,NA,NA,NA,60983417,NA,60836921,NA,60756282,60756282,131
Horvath,cg19305227,Human,NCBI36,0.01925966,15,43331627,45252137,45544335,43331627,NA,NA,TSS200,+,SLC28A2,0,-,450k,NA,NA,NA,45544335,NA,43331627,NA,45252137,45252137,132
Horvath,cg19346193,Human,NCBI36,0.14963598,10,127503180,125824621,127513190,127503180,NA,NA,Body;Body;TSS1500;Body,-,UROS,S_Shore,Shore,450k,NA,NA,NA,127513190,NA,127503180,NA,125824621,125824621,133
Horvath,cg19478743,Human,NCBI36,0.12266856,17,4589396,4739352,4642647,4589396,NA,NA,TSS1500;1stExon;1stExon;TSS1500,-,CXCL16,Island,Island,450k,NA,NA,NA,4642647,NA,4589396,NA,4739352,4739352,134
Horvath,cg19514928,Human,NCBI36,-0.0050279,1,95356224,95118080,95583636,95356224,NA,NA,5'UTR,+,TMEM56,S_Shore,Shore,450k,NA,NA,NA,95583636,NA,95356224,NA,95118080,95118080,135
Horvath,cg19692710,Human,NCBI36,0.02136246,11,73339568,73950875,73661920,73339568,NA,NA,1stExon;5'UTR,+,DNAJB13,0,-,450k,NA,NA,NA,73661920,NA,73339568,NA,73950875,73950875,136
Horvath,cg19945840,Human,NCBI36,0.62850032,1,1157899,1232656,1168036,1157899,NA,NA,TSS1500;TSS1500;1stExon,+,B3GALT6,Island,Island,450k,NA,NA,NA,1168036,NA,1157899,NA,1232656,1232656,137
Horvath,cg20295671,Human,NCBI36,-0.0280082,22,20420486,21736197,22090486,20420486,NA,NA,TSS1500,-,YPEL1,Island,Island,450k,NA,NA,NA,22090486,NA,20420486,NA,21736197,21736197,138
Horvath,cg20305610,Human,NCBI36,-0.1643604,4,95592325,94452151,95373302,95592325,NA,NA,5'UTR;Body;5'UTR;5'UTR;5'UTR,+,PDLIM5,Island,Island,450k,NA,NA,NA,95373302,NA,95592325,NA,94452151,94452151,139
Horvath,cg20524216,Human,NCBI36,-0.3898413,3,47530104,47513610,47555100,47530104,NA,NA,5'UTR;1stExon,-,TMEM103,Island,Island,450k,NA,NA,NA,47555100,NA,47530104,NA,47513610,47513610,140
Horvath,cg20692569,Human,NCBI36,0.74477607,7,72486417,73434151,72848481,72486417,NA,NA,1stExon,+,FZD9,Island,Island,450k,NA,NA,NA,72848481,NA,72486417,NA,73434151,73434151,141
Horvath,cg20761322,Human,NCBI36,0.11673794,15,76210619,78131222,78423564,76210619,NA,NA,1stExon;5'UTR,-,CIB2,N_Shore,Shore,450k,NA,NA,NA,78423564,NA,76210619,NA,78131222,78131222,142
Horvath,cg20795863,Human,NCBI36,0.09427552,2,233604363,233031409,233896119,233604363,NA,NA,TSS1500,+,NEU2,0,-,450k,NA,NA,NA,233896119,NA,233604363,NA,233031409,233031409,143
Horvath,cg20828084,Human,NCBI36,0.14446198,15,78857906,80778510,81070851,78857906,NA,NA,TSS1500,+,KIAA1199,N_Shore,Shore,450k,NA,NA,NA,81070851,NA,78857906,NA,80778510,80778510,144
Horvath,cg20914508,Human,NCBI36,-0.003602,3,116825023,115623486,115342333,116825023,NA,NA,1stExon;5'UTR;5'UTR;1stExon,+,GAP43,0,-,450k,NA,NA,NA,115342333,NA,116825023,NA,115623486,115623486,145
Horvath,cg20947775,Human,NCBI36,-0.2168734,4,83939264,82799087,83720240,83939264,NA,NA,TSS1500;TSS1500,-,SCD5,Island,Island,450k,NA,NA,NA,83720240,NA,83939264,NA,82799087,82799087,146
Horvath,cg20999813,Human,NCBI36,-0.387629,16,83291515,84700408,84734014,83291515,NA,NA,Body,+,USP10,Island,Island,450k,NA,NA,NA,84734014,NA,83291515,NA,84700408,84700408,147
Horvath,cg21096399,Human,NCBI36,0.11967909,11,118693355,119317435,119188145,118693355,NA,NA,TSS1500,-,MCAM,S_Shore,Island; Shelf,450k,NA,NA,NA,119188145,NA,118693355,NA,119317435,119317435,148
Horvath,cg21378206,Human,NCBI36,0.19597205,2,113533514,113059466,113817043,113533514,NA,NA,Body;Body,+,IL1F5,0,-,450k,NA,NA,NA,113817043,NA,113533514,NA,113059466,113059466,149
Horvath,cg21460081,Human,NCBI36,-0.1502068,17,44011011,48578650,46656012,44011011,NA,NA,TSS1500,-,HOXB4,S_Shore,Shore; Shelf,450k,NA,NA,NA,46656012,NA,44011011,NA,48578650,48578650,150
Horvath,cg21801378,Human,NCBI36,0.20591102,15,70399179,72319784,72612125,70399179,NA,NA,1stExon,-,BRUNOL6,Island,Island,450k,NA,NA,NA,72612125,NA,70399179,NA,72319784,72319784,151
Horvath,cg21870884,Human,NCBI36,0.13587521,1,199109052,200873301,200842429,199109052,NA,NA,1stExon,+,GPR25,Island,Island,450k,NA,NA,NA,200842429,NA,199109052,NA,200873301,200873301,152
Horvath,cg22006386,Human,NCBI36,0.02795403,19,43519218,38336738,38827378,43519218,NA,NA,5'UTR,+,C19orf15,S_Shore,Shore,450k,NA,NA,NA,38827378,NA,43519218,NA,38336738,38336738,153
Horvath,cg22289837,Human,NCBI36,-0.0576049,8,86537530,85438049,86350278,86537530,NA,NA,TSS1500,+,CA3,N_Shore,Shore,450k,NA,NA,NA,86350278,NA,86537530,NA,85438049,85438049,154
Horvath,cg22432269,Human,NCBI36,-0.0475209,15,20444138,22980371,22892697,20444138,NA,NA,5'UTR;1stExon,+,CYFIP1,Island,Island,450k,NA,NA,NA,22892697,NA,20444138,NA,22980371,22980371,155
Horvath,cg22449114,Human,NCBI36,0.00955691,20,538243,609599,590243,538243,NA,NA,Body,-,TCF15,Island,Island,450k,NA,NA,NA,590243,NA,538243,NA,609599,609599,156
Horvath,cg22679120,Human,NCBI36,0.00832141,7,2319928,2313767,2353402,2319928,NA,NA,Body,-,SNX8,N_Shore,Shore,450k,NA,NA,NA,2353402,NA,2319928,NA,2313767,2313767,157
Horvath,cg22736354,Human,NCBI36,1.71850734,6,18230698,18122488,18122719,18230698,NA,NA,1stExon,-,NHLRC1,Island,Island,450k,NA,NA,NA,18122719,NA,18230698,NA,18122488,18122488,158
Horvath,cg22809047,Human,NCBI36,0.16017379,2,100984693,101001799,101618261,100984693,NA,NA,TSS1500;TSS1500;TSS1500,+,RPL31,Island,Island,450k,NA,NA,NA,101618261,NA,100984693,NA,101001799,101001799,159
Horvath,cg22901840,Human,NCBI36,0.078585,1,68285365,68047094,68512777,68285365,NA,NA,Body,-,DIRAS3,Island,Island; Shelf,450k,NA,NA,NA,68512777,NA,68285365,NA,68047094,68047094,160
Horvath,cg22920873,Human,NCBI36,0.11437479,7,138675693,139340407,139025153,138675693,NA,NA,TSS1500,+,HSPC268,Island,Island,450k,NA,NA,NA,139025153,NA,138675693,NA,139340407,139340407,161
Horvath,cg23517605,Human,NCBI36,0.12837787,6,3173364,3228131,3228365,3173364,NA,NA,TSS1500,-,TUBB2B,Island,Island; Shelf,450k,NA,NA,NA,3228365,NA,3173364,NA,3228131,3228131,162
Horvath,cg23662675,Human,NCBI36,0.60076549,20,45419003,47356852,45985596,45419003,NA,NA,TSS200;TSS200;TSS200,-,PRKCBP1,0,-,450k,NA,NA,NA,45985596,NA,45419003,NA,47356852,47356852,163
Horvath,cg23941599,Human,NCBI36,0.26649964,5,114908695,115545099,114880796,114908695,NA,NA,TSS1500,-,FEM1C,S_Shore,Shore,450k,NA,NA,NA,114880796,NA,114908695,NA,115545099,115545099,164
Horvath,cg24116886,Human,NCBI36,0.1877045,20,85877,157236,137877,85877,NA,NA,TSS1500,+,DEFB127,0,-,450k,NA,NA,NA,137877,NA,85877,NA,157236,157236,165
Horvath,cg24126851,Human,NCBI36,7.9221e-4,11,6634719,6656912,6678143,6634719,NA,NA,TSS1500,-,DCHS1,S_Shore,Shore,450k,NA,NA,NA,6678143,NA,6634719,NA,6656912,6656912,166
Horvath,cg24254120,Human,NCBI36,0.37291773,13,33290869,33818732,34392869,33290869,NA,NA,Body;Body,+,RFC3,S_Shore,Shore,450k,NA,NA,NA,34392869,NA,33290869,NA,33818732,33818732,167
Horvath,cg24262469,Human,NCBI36,0.15285246,3,157874388,156673905,156391694,157874388,NA,NA,TSS1500;Body,+,TIPARP,N_Shore,Shore,450k,NA,NA,NA,156391694,NA,157874388,NA,156673905,156673905,168
Horvath,cg24450312,Human,NCBI36,-0.0015088,1,204747781,206507825,206681158,204747781,NA,NA,1stExon;1stExon,+,RASSF5,Island,Island,450k,NA,NA,NA,206681158,NA,204747781,NA,206507825,206507825,169
Horvath,cg24580001,Human,NCBI36,0.33963976,11,63863108,64339060,64106532,63863108,NA,NA,TSS1500,+,FLJ37970,N_Shelf,Shelf,450k,NA,NA,NA,64106532,NA,63863108,NA,64339060,64339060,170
Horvath,cg24834740,Human,NCBI36,-0.0870065,20,36867966,38805909,37434552,36867966,NA,NA,5'UTR,+,PPP1R16B,Island,Island,450k,NA,NA,NA,37434552,NA,36867966,NA,38805909,38805909,171
Horvath,cg25070637,Human,NCBI36,-0.2799224,8,97575044,96493640,97505868,97575044,NA,NA,TSS200,+,SDC2,Island,Island,450k,NA,NA,NA,97505868,NA,97575044,NA,96493640,96493640,172
Horvath,cg25148589,Human,NCBI36,0.17996913,4,158361386,157220784,158141936,158361386,NA,NA,1stExon;5'UTR;5'UTR;1stExon;5'UTR,+,GRIA2,N_Shore,Shore,450k,NA,NA,NA,158141936,NA,158361386,NA,157220784,157220784,173
Horvath,cg25505610,Human,NCBI36,1.50223047,11,32561760,32583638,32605184,32561760,NA,NA,TSS1500,+,hfl-B5,Island,Island,450k,NA,NA,NA,32605184,NA,32561760,NA,32583638,32583638,174
Horvath,cg25552492,Human,NCBI36,-0.1760297,8,22069944,22156486,22013999,22069944,NA,NA,1stExon,-,LGI3,N_Shore,Shore,450k,NA,NA,NA,22013999,NA,22069944,NA,22156486,22156486,175
Horvath,cg25683012,Human,NCBI36,-1.3920214,12,55316380,56636329,57030113,55316380,NA,NA,1stExon;5'UTR,-,BAZ2A,S_Shore,Shore,450k,NA,NA,NA,57030113,NA,55316380,NA,56636329,56636329,176
Horvath,cg25771195,Human,NCBI36,0.30447806,16,56721315,58129910,58163814,56721315,NA,NA,TSS1500,-,GTL3,S_Shore,Shore,450k,NA,NA,NA,58163814,NA,56721315,NA,58129910,58129910,177
Horvath,cg25781123,Human,NCBI36,0.01997465,3,9379598,9362914,9404598,9379598,NA,NA,TSS200;TSS200,+,THUMPD3,N_Shore,Shore,450k,NA,NA,NA,9404598,NA,9379598,NA,9362914,9362914,178
Horvath,cg26003813,Human,NCBI36,-0.1927659,16,23597303,23678481,23689802,23597303,NA,NA,TSS1500,+,PLK1,N_Shore,Shore,450k,NA,NA,NA,23689802,NA,23597303,NA,23678481,23678481,179
Horvath,cg26005082,Human,NCBI36,0.28331404,19,4720660,4769648,4769660,4720660,NA,NA,TSS1500;Body,+,C19orf30,0,-,450k,NA,NA,NA,4769660,NA,4720660,NA,4769648,4769648,180
Horvath,cg26045434,Human,NCBI36,-0.2962854,8,22043806,22130348,21987861,22043806,NA,NA,5'UTR;5'UTR,-,HR,Island,Island,450k,NA,NA,NA,21987861,NA,22043806,NA,22130348,22130348,181
Horvath,cg26297688,Human,NCBI36,0.95965184,12,105873223,106955315,107349093,105873223,NA,NA,TSS1500,+,C12orf23,N_Shore,Shore,450k,NA,NA,NA,107349093,NA,105873223,NA,106955315,106955315,182
Horvath,cg26372517,Human,NCBI36,0.12602576,1,35811746,35573558,36039159,35811746,NA,NA,5'UTR;1stExon,+,TFAP2E,Island,Island; Shelf,450k,NA,NA,NA,36039159,NA,35811746,NA,35573558,35573558,183
Horvath,cg26453588,Human,NCBI36,0.12705243,22,41835965,43110015,43506021,41835965,NA,NA,TSS1500,+,BIK,Island,Island; Shore,450k,NA,NA,NA,43506021,NA,41835965,NA,43110015,43110015,184
Horvath,cg26620959,Human,NCBI36,-0.0407431,6,153000182,152637354,152958489,153000182,NA,NA,1stExon;TSS1500;5'UTR,-,SYNE1,S_Shore,Shore,450k,NA,NA,NA,152958489,NA,153000182,NA,152637354,152637354,185
Horvath,cg26842024,Human,NCBI36,0.3581618,19,16297122,16325311,16436122,16297122,NA,NA,Body,+,KLF2,Island,Island,450k,NA,NA,NA,16436122,NA,16297122,NA,16325311,16325311,186
Horvath,cg26845300,Human,NCBI36,0.25408935,6,158163821,157822801,158243833,158163821,NA,NA,TSS1500,+,SNX9,Island,Island,450k,NA,NA,NA,158243833,NA,158163821,NA,157822801,157822801,187
Horvath,cg27092035,Human,NCBI36,-0.0557685,5,175725486,176365877,175792880,175725486,NA,NA,Body,+,ARL10,Island,Island; Shelf,450k,NA,NA,NA,175792880,NA,175725486,NA,176365877,176365877,188
Horvath,cg27169020,Human,NCBI36,0.08728686,15,81745233,83285477,83954229,81745233,NA,NA,TSS1500,-,BNC1,S_Shore,Shore,450k,NA,NA,NA,83954229,NA,81745233,NA,83285477,83285477,189
Horvath,cg27319898,Human,NCBI36,-0.2112307,7,88226939,88759689,88389003,88226939,NA,NA,1stExon;5'UTR,+,FLJ32110,Island,Island,450k,NA,NA,NA,88389003,NA,88226939,NA,88759689,88759689,190
Horvath,cg27377450,Human,NCBI36,0.09244088,19,7352301,7381415,7446301,7352301,NA,NA,-,+,ARHGEF18,0,-,450k,NA,NA,NA,7446301,NA,7352301,NA,7381415,7381415,191
Horvath,cg27413543,Human,NCBI36,-0.2612752,4,84031172,82890995,83812148,84031172,NA,NA,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR,-,SEC31L1,Island,Island,450k,NA,NA,NA,83812148,NA,84031172,NA,82890995,82890995,192
Horvath,cg27494383,Human,NCBI36,0.06459662,15,39593160,41513670,41805868,39593160,NA,NA,1stExon;1stExon;1stExon,-,LTK,S_Shore,Shore,450k,NA,NA,NA,41805868,NA,39593160,NA,41513670,41513670,193
Horvath,cg00091693,Human,NCBI36,-0.0020085,17,36295128,40885350,39041602,36295128,NA,NA,TSS200,-,KRT20,0,-,450k,NA,NA,NA,39041602,NA,36295128,NA,40885350,40885350,194
Horvath,cg00168942,Human,NCBI36,-0.1119452,10,35934436,35605502,35894430,35934436,NA,NA,1stExon;5'UTR,+,CX40.1,N_Shelf,Shelf,450k,NA,NA,NA,35894430,NA,35934436,NA,35605502,35605502,195
Horvath,cg00431549,Human,NCBI36,-0.1362,12,14930292,14886091,15039025,14930292,NA,NA,TSS200,-,MGP,0,-,450k,NA,NA,NA,15039025,NA,14930292,NA,14886091,14886091,196
Horvath,cg00436603,Human,NCBI36,2.6521e-4,10,135190730,133527236,135340740,135190730,NA,NA,TSS200,+,CYP2E1,N_Shore,Shore,450k,NA,NA,NA,135340740,NA,135190730,NA,133527236,133527236,197
Horvath,cg01027805,Human,NCBI36,-0.1676728,14,20636703,21098704,21566863,20636703,NA,NA,5'UTR;TSS1500;5'UTR;TSS200,-,ZNF219,S_Shore,Shore,450k,NA,NA,NA,21566863,NA,20636703,NA,21098704,21098704,198
Horvath,cg01234063,Human,NCBI36,-0.0405359,11,125731217,126356112,126226007,125731217,NA,NA,TSS200,+,ST3GAL4,Island,Island,450k,NA,NA,NA,126226007,NA,125731217,NA,126356112,126356112,199
Horvath,cg01262913,Human,NCBI36,-0.0335812,21,37502356,37208185,38580486,37502356,NA,NA,TSS1500,+,DSCR9,0,-,450k,NA,NA,NA,38580486,NA,37502356,NA,37208185,37208185,200
Horvath,cg01407797,Human,NCBI36,-0.3791665,22,27498514,28772526,29168514,27498514,NA,NA,TSS200,+,FLJ33814,N_Shore,Shore,450k,NA,NA,NA,29168514,NA,27498514,NA,28772526,28772526,201
Horvath,cg01459453,Human,NCBI36,-0.3459521,1,167865836,169629974,169599212,167865836,NA,NA,Body,-,SELP,0,-,450k,NA,NA,NA,169599212,NA,167865836,NA,169629974,169629974,202
Horvath,cg01485645,Human,NCBI36,-0.0257533,17,34115725,38705946,36862199,34115725,NA,NA,Body,+,MLLT6,S_Shore,Island,450k,NA,NA,NA,36862199,NA,34115725,NA,38705946,38705946,203
Horvath,cg01511567,Human,NCBI36,-0.6861119,11,56860207,57336157,57103631,56860207,NA,NA,TSS1500,-,SSRP1,S_Shore,Shore,450k,NA,NA,NA,57103631,NA,56860207,NA,57336157,57336157,204
Horvath,cg01560871,Human,NCBI36,-0.0369107,10,72215430,70785668,72545424,72215430,NA,NA,TSS1500,-,C10orf27,0,-,450k,NA,NA,NA,72545424,NA,72215430,NA,70785668,70785668,205
Horvath,cg01570885,Human,NCBI36,-0.0312583,6,3794271,3849038,3849272,3794271,NA,NA,TSS1500,+,FAM50B,Island,Island,450k,NA,NA,NA,3849272,NA,3794271,NA,3849038,3849038,206
Horvath,cg01820374,Human,NCBI36,-0.2711224,12,6752344,6772917,6882083,6752344,NA,NA,Body,+,LAG3,N_Shore,Shore,450k,NA,NA,NA,6882083,NA,6752344,NA,6772917,6772917,207
Horvath,cg02047577,Human,NCBI36,-0.6584002,20,62058146,63956349,62587702,62058146,NA,NA,Body;1stExon,-,UCKL1,Island,Island,450k,NA,NA,NA,62587702,NA,62058146,NA,63956349,63956349,208
Horvath,cg02071305,Human,NCBI36,-0.0484295,15,38973265,40893775,41185973,38973265,NA,NA,TSS1500,+,VPS18,N_Shore,Shore,450k,NA,NA,NA,41185973,NA,38973265,NA,40893775,40893775,209
Horvath,cg02275294,Human,NCBI36,-0.3374983,1,177529085,179293327,179262462,177529085,NA,NA,TSS1500,+,SOAT1,N_Shore,Shore,450k,NA,NA,NA,179262462,NA,177529085,NA,179293327,179293327,210
Horvath,cg02335441,Human,NCBI36,-0.1712854,3,132228638,131027104,130745948,132228638,NA,NA,5'UTR;5'UTR;TSS1500;5'UTR,-,ASTE1,S_Shore,Shore,450k,NA,NA,NA,130745948,NA,132228638,NA,131027104,131027104,211
Horvath,cg03019000,Human,NCBI36,-0.459777,3,51679391,51670335,51704351,51679391,NA,NA,TSS1500;TSS1500;TSS1500,+,TEX264,N_Shore,Shore,450k,NA,NA,NA,51704351,NA,51679391,NA,51670335,51670335,212
Horvath,cg03286783,Human,NCBI36,-0.8547846,15,42368265,44288775,44580973,42368265,NA,NA,5'UTR;1stExon;5'UTR;1stExon,+,CASC4,Island,Island,450k,NA,NA,NA,44580973,NA,42368265,NA,44288775,44288775,213
Horvath,cg03330058,Human,NCBI36,-0.0644711,3,128875093,127673560,127392403,128875093,NA,NA,Body;5'UTR;Body,+,ABTB1,Island,Island,450k,NA,NA,NA,127392403,NA,128875093,NA,127673560,127673560,214
Horvath,cg03578041,Human,NCBI36,-0.032631,15,68934361,70854968,71147307,68934361,NA,NA,TSS1500;TSS1500,-,LARP6,S_Shore,Shore,450k,NA,NA,NA,71147307,NA,68934361,NA,70854968,70854968,215
Horvath,cg03682823,Human,NCBI36,-0.1126772,7,94124889,94657641,94286953,94124889,NA,NA,TSS1500;5'UTR;TSS1500;5'UTR;TSS1500,-,SGCE,S_Shore,Shore,450k,NA,NA,NA,94286953,NA,94124889,NA,94657641,94657641,216
Horvath,cg03891319,Human,NCBI36,-0.0268935,3,51991878,51982822,52016838,51991878,NA,NA,TSS1500,+,ACY1,N_Shore,Shore,450k,NA,NA,NA,52016838,NA,51991878,NA,51982822,51982822,217
Horvath,cg03947362,Human,NCBI36,-0.3015553,2,200528399,199955431,200820154,200528399,NA,NA,Body;1stExon;5'UTR,-,FLJ37953,Island,Island,450k,NA,NA,NA,200820154,NA,200528399,NA,199955431,199955431,218
Horvath,cg04005032,Human,NCBI36,-0.1447637,3,31997771,31981275,32022767,31997771,NA,NA,5'UTR;TSS1500,-,OSBPL10,Island,Island,450k,NA,NA,NA,32022767,NA,31997771,NA,31981275,31981275,219
Horvath,cg04094160,Human,NCBI36,-0.2011952,9,37455712,37465715,37465712,37455712,NA,NA,TSS1500,-,ZBTB5,Island,Island,450k,NA,NA,NA,37465712,NA,37455712,NA,37465715,37465715,220
Horvath,cg04121983,Human,NCBI36,0.05492067,17,71022680,75515004,73511085,71022680,NA,NA,5'UTR,-,CASKIN2,Island,Island,450k,NA,NA,NA,73511085,NA,71022680,NA,75515004,75515004,221
Horvath,cg04268405,Human,NCBI36,-0.4166943,10,73393227,71963463,73723221,73393227,NA,NA,TSS1500,+,CHST3,N_Shore,Shore,450k,NA,NA,NA,73723221,NA,73393227,NA,71963463,71963463,222
Horvath,cg04431054,Human,NCBI36,-0.0599251,5,126880923,127517332,126853024,126880923,NA,NA,TSS1500,+,LOC133619,N_Shore,Shore,450k,NA,NA,NA,126853024,NA,126880923,NA,127517332,127517332,223
Horvath,cg04452713,Human,NCBI36,-0.0014784,6,56815646,56842889,56707687,56815646,NA,NA,Body;Body;Body;Body,-,DST,N_Shore,Shore,450k,NA,NA,NA,56707687,NA,56815646,NA,56842889,56842889,224
Horvath,cg04474832,Human,NCBI36,-0.4440421,3,51983527,51974471,52008487,51983527,NA,NA,1stExon;Body;5'UTR;TSS1500;1stExon;5'UTR,+,ABHD14A,N_Shore,Shore,450k,NA,NA,NA,52008487,NA,51983527,NA,51974471,51974471,225
Horvath,cg04999691,Human,NCBI36,-0.0017569,7,149657983,150329961,150027050,149657983,NA,NA,5'UTR;1stExon;5'UTR;5'UTR,+,C7orf29,0,-,450k,NA,NA,NA,150027050,NA,149657983,NA,150329961,150329961,226
Horvath,cg05442902,Human,NCBI36,-0.5782086,22,19699010,21014721,21369010,19699010,NA,NA,TSS1500;TSS1500;TSS1500,+,P2RXL1,S_Shore,Shore,450k,NA,NA,NA,21369010,NA,19699010,NA,21014721,21014721,227
Horvath,cg05590257,Human,NCBI36,-0.031153900000000002,17,17050295,17206256,17109570,17050295,NA,NA,1stExon,-,LOC201164,Island,Island,450k,NA,NA,NA,17109570,NA,17050295,NA,17206256,17206256,228
Horvath,cg05847778,Human,NCBI36,-0.0587044,2,170044413,169479657,170336167,170044413,NA,NA,Body,+,BBS5,Island,Island,450k,NA,NA,NA,170336167,NA,170044413,NA,169479657,169479657,229
Horvath,cg05903609,Human,NCBI36,-0.1586481,17,1534638,1684594,1587888,1534638,NA,NA,5'UTR,-,PRPF8,Island,Island,450k,NA,NA,NA,1587888,NA,1534638,NA,1684594,1684594,230
Horvath,cg06044899,Human,NCBI36,-0.142865,4,91979252,90839078,91760229,91979252,NA,NA,1stExon;5'UTR;Body,-,TMSL3,Island,Island,450k,NA,NA,NA,91760229,NA,91979252,NA,90839078,90839078,231
Horvath,cg06117855,Human,NCBI36,-0.0071139,3,45042792,45026296,45067788,45042792,NA,NA,1stExon;5'UTR,+,CLEC3B,0,-,450k,NA,NA,NA,45067788,NA,45042792,NA,45026296,45026296,232
Horvath,cg06513075,Human,NCBI36,0.13055188,11,34083290,34105167,34126714,34083290,NA,NA,TSS1500;TSS1500,+,NAT10,N_Shore,Shore,450k,NA,NA,NA,34126714,NA,34083290,NA,34105167,34105167,233
Horvath,cg06688848,Human,NCBI36,-0.0163076,16,55777598,57186185,57220097,55777598,NA,NA,TSS200;TSS200,+,RSPRY1,Island,Island,450k,NA,NA,NA,57220097,NA,55777598,NA,57186185,57186185,234
Horvath,cg06836772,Human,NCBI36,-0.2380156,1,56882991,56644730,57110403,56882991,NA,NA,TSS1500,+,PRKAA2,N_Shore,Shore,450k,NA,NA,NA,57110403,NA,56882991,NA,56644730,56644730,235
Horvath,cg06926735,Human,NCBI36,0.00101021,20,48166074,50116130,48732667,48166074,NA,NA,TSS200;TSS200;Body;TSS200,-,UBE2V1,S_Shelf,Shelf,450k,NA,NA,NA,48732667,NA,48166074,NA,50116130,50116130,236
Horvath,cg07158339,Human,NCBI36,-0.6263292,9,70840057,69035321,71650237,70840057,NA,NA,TSS1500;TSS1500;TSS1500,+,FXN,N_Shore,Shore,450k,NA,NA,NA,71650237,NA,70840057,NA,69035321,69035321,237
Horvath,cg07388493,Human,NCBI36,-0.5207271,1,39264046,39025787,39491459,39264046,NA,NA,TSS1500,+,NDUFS5,0,-,450k,NA,NA,NA,39491459,NA,39264046,NA,39025787,39025787,238
Horvath,cg07408456,Human,NCBI36,-0.2187764,19,15451532,15479721,15590532,15451532,NA,NA,TSS1500,-,PGLYRP2,0,-,450k,NA,NA,NA,15590532,NA,15451532,NA,15479721,15479721,239
Horvath,cg07498421,Human,NCBI36,-0.0594904,12,92595354,93677447,94071223,92595354,NA,NA,5'UTR;1stExon,+,CRADD,N_Shore,Shore,450k,NA,NA,NA,94071223,NA,92595354,NA,93677447,93677447,240
Horvath,cg07663789,Human,NCBI36,-0.0747897,5,32747186,32711323,32711429,32747186,NA,NA,TSS1500,+,NPR3,Island,Island,450k,NA,NA,NA,32711429,NA,32747186,NA,32711323,32711323,241
Horvath,cg07730301,Human,NCBI36,-0.0117789,11,67534528,68010482,67777952,67534528,NA,NA,5'UTR;5'UTR;5'UTR,+,ALDH3B1,0,-,450k,NA,NA,NA,67777952,NA,67534528,NA,68010482,68010482,242
Horvath,cg07770222,Human,NCBI36,0.00994041,8,144191481,143038689,144120106,144191481,NA,NA,TSS1500,+,C8orf31,0,-,450k,NA,NA,NA,144120106,NA,144191481,NA,143038689,143038689,243
Horvath,cg07849904,Human,NCBI36,-0.1165429,22,26527796,27801808,28197796,26527796,NA,NA,TSS1500,-,MN1,Island,Island,450k,NA,NA,NA,28197796,NA,26527796,NA,27801808,27801808,244
Horvath,cg08186124,Human,NCBI36,-0.0705052,3,45858680,45842184,45883676,45858680,NA,NA,TSS200,-,LZTFL1,Island,Island,450k,NA,NA,NA,45883676,NA,45858680,NA,45842184,45842184,245
